DATE_TIME,TIME_SIN,TIME_COS,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,DC_POWER
2020-05-15 00:00:00,0.0,1.0,0.0,25.18431613333333,22.8575074,0.0
2020-05-15 00:15:00,0.06540312923014306,0.9978589232386035,0.0,25.08458866666667,22.761667866666663,0.0
2020-05-15 00:30:00,0.13052619222005157,0.9914448613738104,0.0,24.935752600000008,22.59230553333333,0.0
2020-05-15 00:45:00,0.19509032201612825,0.9807852804032304,0.0,24.8461304,22.36085213333333,0.0
2020-05-15 01:00:00,0.25881904510252074,0.9659258262890683,0.0,24.621525357142858,22.165422642857145,0.0
2020-05-15 01:15:00,0.3214394653031616,0.9469301294951057,0.0,24.536092200000002,21.968570866666667,0.0
2020-05-15 01:30:00,0.3826834323650898,0.9238795325112867,0.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:45:00,0.4422886902190013,0.8968727415326883,0.0,24.873022333333328,23.1609192,0.0
2020-05-15 02:00:00,0.49999999999999994,0.8660254037844387,0.0,24.936930466666663,23.026113,0.0
2020-05-15 02:15:00,0.5555702330196022,0.8314696123025452,0.0,25.012247599999995,23.343229266666665,0.0
2020-05-15 02:30:00,0.6087614290087207,0.7933533402912352,0.0,25.005149333333332,23.639459266666663,0.0
2020-05-15 02:45:00,0.6593458151000688,0.7518398074789774,0.0,24.993019533333328,24.0394858,0.0
2020-05-15 03:00:00,0.7071067811865476,0.7071067811865476,0.0,25.01630942857143,24.384135571428573,0.0
2020-05-15 03:15:00,0.7518398074789773,0.659345815100069,0.0,24.985215266666664,24.35150773333333,0.0
2020-05-15 03:30:00,0.7933533402912352,0.6087614290087207,0.0,24.93773193333333,24.060296533333336,0.0
2020-05-15 03:45:00,0.8314696123025452,0.5555702330196023,0.0,24.87909953333333,23.709794133333336,0.0
2020-05-15 04:00:00,0.8660254037844386,0.5000000000000001,0.0,24.6789022,22.58994153333333,0.0
2020-05-15 04:15:00,0.8968727415326884,0.44228869021900125,0.0,24.3519308,21.78364253333333,0.0
2020-05-15 04:30:00,0.9238795325112867,0.38268343236508984,0.0,24.0626222,21.85252493333333,0.0
2020-05-15 04:45:00,0.9469301294951057,0.3214394653031615,0.0,24.013224200000003,22.306315,0.0
2020-05-15 05:00:00,0.9659258262890683,0.25881904510252074,0.0,24.177105799999996,22.551908466666664,0.0
2020-05-15 05:15:00,0.9807852804032304,0.19509032201612833,0.0,24.304888,22.979492071428577,0.0
2020-05-15 05:30:00,0.9914448613738104,0.1305261922200517,0.0,24.328727266666665,23.452380466666668,0.0
2020-05-15 05:45:00,0.9978589232386035,0.06540312923014305,0.0008627212413333,24.28921113333333,23.09669193333333,0.0
2020-05-15 06:00:00,1.0,6.123233995736766e-17,0.0058869571866666,24.088446066666663,22.2067566,942.14880953
2020-05-15 06:15:00,0.9978589232386035,-0.06540312923014292,0.0222816074666666,24.01163526666667,22.35345866666667,6142.1011903
2020-05-15 06:30:00,0.9914448613738105,-0.13052619222005138,0.0494097238666666,23.976731266666665,22.893282,15271.1547618
2020-05-15 06:45:00,0.9807852804032305,-0.19509032201612797,0.0953944536,24.218990000000005,24.442443933333333,28626.589287
2020-05-15 07:00:00,0.9659258262890683,-0.25881904510252085,0.1419404433333333,24.537398399999997,27.18565286666666,41345.914287
2020-05-15 07:15:00,0.9469301294951057,-0.3214394653031616,0.1547126757142856,24.815959500000005,28.88847785714285,44564.20833
2020-05-15 07:30:00,0.9238795325112867,-0.3826834323650897,0.1487991533333333,24.988789866666664,29.6056438,43619.291666
2020-05-15 07:45:00,0.8968727415326884,-0.44228869021900113,0.1447934189333333,25.21618033333333,29.547110933333332,44395.892857
2020-05-15 08:00:00,0.8660254037844387,-0.4999999999999998,0.2016386213333333,25.41951306666667,31.41254473333333,64834.803572
2020-05-15 08:15:00,0.8314696123025451,-0.5555702330196023,0.3457076533333333,25.959082133333325,35.5287108,101937.157142
2020-05-15 08:30:00,0.7933533402912352,-0.6087614290087207,0.40534857266666663,26.430782066666666,40.3180586,112129.565473
2020-05-15 08:45:00,0.7518398074789774,-0.6593458151000688,0.3124267953333332,26.8318298,39.08195373333332,92505.464285
2020-05-15 09:00:00,0.7071067811865476,-0.7071067811865475,0.6231526486666666,27.6209698,45.0092326,165598.892858
2020-05-15 09:15:00,0.6593458151000686,-0.7518398074789776,0.3448840357142857,27.988362071428572,46.617706500000004,98826.017857
2020-05-15 09:30:00,0.6087614290087204,-0.7933533402912353,0.2492484,27.516727866666667,39.136326,76522.249999
2020-05-15 09:45:00,0.5555702330196022,-0.8314696123025453,0.5412059773333334,27.450107666666668,40.93057693333333,161370.035715
2020-05-15 10:00:00,0.49999999999999994,-0.8660254037844387,0.670675372,28.632191866666663,52.5477356,183026.214283
2020-05-15 10:15:00,0.4422886902190013,-0.8968727415326883,0.5722834766666666,28.76891273333334,47.633738,158716.553571
2020-05-15 10:30:00,0.3826834323650899,-0.9238795325112867,0.45514838333333335,29.35144260000001,49.249723266666656,129103.635715
2020-05-15 10:45:00,0.32143946530316175,-0.9469301294951056,0.3619616539999999,28.85470786666667,44.048325600000005,113123.142857
2020-05-15 11:00:00,0.258819045102521,-0.9659258262890682,0.6365608813333332,29.410819333333336,47.6854534,193768.035707
2020-05-15 11:15:00,0.19509032201612816,-0.9807852804032304,0.5857872135714286,30.21606228571428,50.006988571428565,160301.22619
2020-05-15 11:30:00,0.13052619222005157,-0.9914448613738104,0.5570693833333333,30.2870728,49.8413636,155409.160714
2020-05-15 11:45:00,0.06540312923014312,-0.9978589232386035,0.4679868693333333,30.811049333333333,47.8363832,167668.196427
2020-05-15 12:00:00,1.2246467991473532e-16,-1.0,0.5149625866666667,31.305375066666667,49.183583533333326,155821.696428
2020-05-15 12:15:00,-0.06540312923014287,-0.9978589232386035,0.7878660286666666,31.507297733333335,49.84449266666666,209569.398819
2020-05-15 12:30:00,-0.13052619222005132,-0.9914448613738105,0.6492476293333334,32.147684733333335,52.35325513333333,197884.50001
2020-05-15 12:45:00,-0.19509032201612792,-0.9807852804032305,0.761243312,32.39142040000001,50.63123993333332,209419.238093
2020-05-15 13:00:00,-0.25881904510252035,-0.9659258262890684,0.4160351014285714,32.622796071428574,49.61076771428572,129842.357143
2020-05-15 13:15:00,-0.3214394653031611,-0.9469301294951058,0.489243946,32.49706446666666,47.01116133333333,149740.553574
2020-05-15 13:30:00,-0.3826834323650892,-0.923879532511287,0.574561224,32.52462140000001,46.66986293333333,175573.464286
2020-05-15 13:45:00,-0.44228869021900147,-0.8968727415326883,0.560985624,32.67847086666667,47.516884133333335,170970.589284
2020-05-15 14:00:00,-0.5000000000000001,-0.8660254037844386,0.7350834633333334,33.763185400000005,49.80390433333333,222438.714294
2020-05-15 14:15:00,-0.5555702330196023,-0.8314696123025452,0.8936614913333333,34.13076993333335,55.03061300000001,259813.28571999999
2020-05-15 14:30:00,-0.6087614290087207,-0.7933533402912352,0.466788824,34.08138426666667,54.51913673333334,142901.932142
2020-05-15 14:45:00,-0.6593458151000688,-0.7518398074789774,0.5421384957142857,33.69572221428571,47.618194642857134,160715.529762
2020-05-15 15:00:00,-0.7071067811865475,-0.7071067811865477,0.3988885433333333,33.89057606666666,46.02908119999999,128604.375
2020-05-15 15:15:00,-0.7518398074789773,-0.6593458151000691,0.4472921486666666,34.043744000000004,44.28609193333333,143255.142856
2020-05-15 15:30:00,-0.7933533402912349,-0.6087614290087209,0.5651963973333332,34.40285233333333,46.7442812,166946.32143
2020-05-15 15:45:00,-0.8314696123025448,-0.555570233019603,0.3462306933333333,34.430942666666674,43.9206158,107547.160714
