epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,valid_EVS_score,time
0,0.051121632411816595,0.014877557480577215,0.014877557754516602,0.12197358906269073,0.092142254114151,0.7358623743057251,0.8059455752372742,00:00
1,0.008827384712617679,0.012969869893430887,0.012969871051609516,0.11388534307479858,0.07654056698083878,0.7697316408157349,0.7697381973266602,00:00
2,0.007127686672100016,0.009553454927629277,0.009553453885018826,0.09774177521467209,0.0607777014374733,0.8303869962692261,0.8442108035087585,00:00
3,0.006540895661256299,0.009565470274359457,0.009565470740199089,0.09780322015285492,0.05513370409607887,0.830173671245575,0.8351129293441772,00:00
4,0.006123169247832012,0.009185210994631337,0.009185210801661015,0.09583950787782669,0.052677806466817856,0.8369247913360596,0.8423471450805664,00:00
5,0.0059398959176452755,0.009555748713422853,0.009555748663842678,0.09775350987911224,0.05312188342213631,0.8303462862968445,0.8395824432373047,00:00
6,0.005794501166279127,0.009223508451323727,0.009223510511219501,0.09603910893201828,0.05219728499650955,0.8362448811531067,0.8435452580451965,00:00
7,0.0055620947013279454,0.009734864894205105,0.009734862484037876,0.09866540879011154,0.05426190793514252,0.8271662592887878,0.8413418531417847,00:00
8,0.005282550992541433,0.008980213751148236,0.008980211801826954,0.09476397931575775,0.05291427671909332,0.8405644297599792,0.8501859903335571,00:00
9,0.005148865037545475,0.008291581269654676,0.008291581645607948,0.09105812013149261,0.05166111886501312,0.8527904152870178,0.8529207706451416,00:00
10,0.005085861198676163,0.008460840015564783,0.008460838347673416,0.09198281913995743,0.052915703505277634,0.8497854471206665,0.8501555323600769,00:00
11,0.0051180716870601215,0.009460604085816319,0.009460607543587685,0.09726565331220627,0.05721695348620415,0.8320354223251343,0.83601313829422,00:00
12,0.005161536731387937,0.009301347414774258,0.00930134765803814,0.09644349664449692,0.05808284133672714,0.8348629474639893,0.8370846509933472,00:00
13,0.004921381432037059,0.008471361479509018,0.008471361361443996,0.09204000234603882,0.05400415509939194,0.8495985865592957,0.8501548171043396,00:00
14,0.0048994243260278465,0.009177628352421995,0.009177627973258495,0.09579993784427643,0.05589995160698891,0.8370594382286072,0.842729926109314,00:00
15,0.0049466851601517635,0.008039960273149505,0.008039956912398338,0.08966580778360367,0.052827972918748856,0.8572577834129333,0.8572854399681091,00:00
16,0.0048553390244681326,0.00885565972154691,0.008855662308633327,0.09410452842712402,0.0562826544046402,0.8427757024765015,0.851871907711029,00:00
17,0.005436495148236332,0.00880793071441475,0.00880792923271656,0.09385056793689728,0.055575180798769,0.843623161315918,0.8462389707565308,00:00
18,0.005402581142964169,0.007738936682488899,0.007738937623798847,0.08797123283147812,0.05087094008922577,0.8626021146774292,0.8640930652618408,00:00
19,0.004991113563109643,0.008149214605406662,0.008149213157594204,0.09027299284934998,0.05277244746685028,0.8553180694580078,0.8649173974990845,00:00
20,0.004984490414883228,0.008408426279676504,0.008408427238464355,0.09169747680425644,0.05349624902009964,0.8507159352302551,0.8596210479736328,00:00
21,0.0050328132954049615,0.008153304703068524,0.008153305388987064,0.09029565751552582,0.05344724282622337,0.8552453517913818,0.8553471565246582,00:00
22,0.0047812346563579034,0.008592747308796094,0.008592748083174229,0.09269707649946213,0.05338168516755104,0.8474434614181519,0.8478369116783142,00:00
23,0.0051309725763258205,0.008275854226868074,0.008275851607322693,0.09097170829772949,0.04970742389559746,0.8530696630477905,0.8585000038146973,00:00
24,0.0050935191849905935,0.007722596745982292,0.007722596637904644,0.08787830919027328,0.0511753186583519,0.862892210483551,0.8653473854064941,00:00
25,0.0046542640811470075,0.009527185236252574,0.009527184069156647,0.09760729968547821,0.05598210543394089,0.8308534026145935,0.8468295335769653,00:00
26,0.004865744127756853,0.00890471678682325,0.008904716931283474,0.09436480700969696,0.05187451094388962,0.8419047594070435,0.8474620580673218,00:00
27,0.004571180048486942,0.007927240425030969,0.007927238009870052,0.0890350416302681,0.049747101962566376,0.8592590093612671,0.8642368316650391,00:00
28,0.00474938294873708,0.008294566843711475,0.008294564671814442,0.09107450395822525,0.05602240562438965,0.8527374267578125,0.8531283140182495,00:00
29,0.004650342395273352,0.007278447496347709,0.007278445176780224,0.08531380444765091,0.0476590171456337,0.8707777261734009,0.8707956075668335,00:00
