epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,valid_EVS_score,time
0,0.2759962220971436,0.21555148165650162,0.2155514806509018,0.4642752408981323,0.41656601428985596,-1.9632751941680908,0.4222755432128906,00:00
1,0.2159405559735946,0.1615928228647431,0.16159284114837646,0.40198612213134766,0.349342405796051,-1.2214834690093994,0.4562525153160095,00:00
2,0.16031730458632124,0.11292434177515696,0.11292434483766556,0.3360421657562256,0.27620744705200195,-0.5524178743362427,0.47827017307281494,00:00
3,0.11101361594562428,0.07211024044481523,0.07211024314165115,0.26853349804878235,0.2151421159505844,0.008670568466186523,0.48989808559417725,00:00
4,0.07178716300911658,0.04525086631072811,0.04525086656212807,0.212722510099411,0.16717824339866638,0.3779175877571106,0.4933620095252991,00:00
5,0.050276170029424284,0.03649461196244129,0.03649461269378662,0.19103562831878662,0.14617182314395905,0.4982934594154358,0.49845457077026367,00:00
6,0.04304211924648797,0.03601456566090964,0.03601456433534622,0.1897750347852707,0.144520565867424,0.504892885684967,0.5226771235466003,00:00
7,0.04017715278443976,0.03246153497988461,0.032461535185575485,0.18017084896564484,0.13776874542236328,0.5537378787994385,0.5634583830833435,00:00
8,0.03633656651810875,0.028672639577666675,0.02867264300584793,0.16932998597621918,0.1302069127559662,0.6058253645896912,0.6070488691329956,00:00
9,0.032838041198683623,0.025632755888020334,0.02563275583088398,0.16010233759880066,0.12314650416374207,0.647615909576416,0.6480321884155273,00:00
10,0.029408645922645457,0.022792643564610394,0.022792642936110497,0.15097232162952423,0.11616991460323334,0.6866600513458252,0.6889374852180481,00:00
11,0.025722082083900435,0.019674233863690146,0.019674232229590416,0.1402648687362671,0.10800758004188538,0.7295301556587219,0.7321112751960754,00:00
12,0.021983328912227044,0.016668898927653494,0.01666889898478985,0.12910808622837067,0.1000329852104187,0.7708457708358765,0.7741853594779968,00:00
13,0.01819751414535417,0.013644078026519962,0.013644077815115452,0.11680786311626434,0.09012369811534882,0.8124291896820068,0.8149207830429077,00:00
14,0.014603554058880048,0.010981594126648698,0.010981593281030655,0.10479310154914856,0.07916202396154404,0.8490314483642578,0.8504857420921326,00:00
15,0.011493263478839022,0.009064400854286241,0.00906440056860447,0.09520714730024338,0.06747690588235855,0.8753879070281982,0.8754756450653076,00:00
16,0.009396273451224712,0.008057254223735787,0.008057254366576672,0.08976221084594727,0.060695111751556396,0.8892335891723633,0.8892378211021423,00:00
17,0.0082875439870019,0.007571271592122645,0.007571271620690823,0.08701305091381073,0.05650230124592781,0.895914614200592,0.8959318399429321,00:00
18,0.00784469510808141,0.00725979746485049,0.007259797304868698,0.08520444482564926,0.05453836917877197,0.9001965522766113,0.9006315469741821,00:00
19,0.0076968389937078045,0.007094107522554924,0.007094107568264008,0.08422652631998062,0.05333789810538292,0.9024743437767029,0.9028233885765076,00:00
20,0.007668388319857195,0.006976668088714038,0.006976667325943708,0.08352644741535187,0.05233994126319885,0.9040888547897339,0.9041963219642639,00:00
21,0.007582065790136869,0.006968478483656433,0.006968477740883827,0.08347740769386292,0.05196031928062439,0.9042014479637146,0.9045029282569885,00:00
22,0.007498905096983598,0.006989037332359267,0.006989038083702326,0.0836004689335823,0.05252786725759506,0.9039188027381897,0.9040101766586304,00:00
23,0.007591292204897127,0.006874121039922984,0.006874121725559235,0.08291032165288925,0.05160410702228546,0.9054986238479614,0.9055087566375732,00:00
24,0.0074300480547631964,0.006826700608423151,0.006826699711382389,0.08262384682893753,0.05097346007823944,0.9061505198478699,0.9063729047775269,00:00
25,0.007374241639354644,0.006836253441184576,0.006836252752691507,0.08268163353204727,0.051346562802791595,0.9060192108154297,0.906346321105957,00:00
26,0.007358012342123645,0.00674727577373294,0.0067472755908966064,0.08214180171489716,0.05086306855082512,0.9072424173355103,0.907331645488739,00:00
27,0.007295256473427082,0.00666010891732994,0.006660108920186758,0.08160948753356934,0.05021914467215538,0.9084407091140747,0.9084435701370239,00:00
28,0.007262624417097863,0.006624411220199492,0.006624410394579172,0.08139048516750336,0.050551291555166245,0.9089314937591553,0.9090538620948792,00:00
29,0.007265502273899175,0.00660866169841743,0.006608662661164999,0.08129367977380753,0.050151508301496506,0.9091479778289795,0.9098972082138062,00:00
30,0.00715650527731602,0.006689008759574656,0.006689008790999651,0.08178635686635971,0.04977677762508392,0.9080434441566467,0.9091997146606445,00:00
31,0.007222897258064697,0.007057765510184633,0.007057764567434788,0.08401050418615341,0.051046863198280334,0.902974009513855,0.9072461128234863,00:00
32,0.007196853825063405,0.006320959951248637,0.006320959888398647,0.07950446754693985,0.04804666340351105,0.9131031632423401,0.9131292104721069,00:00
33,0.006992720679329253,0.006420757141581342,0.006420757155865431,0.08012962341308594,0.048406023532152176,0.9117311835289001,0.9127762317657471,00:00
34,0.0069445092588411505,0.0062311017440140615,0.006231102626770735,0.07893732935190201,0.047482214868068695,0.9143384695053101,0.9153876900672913,00:00
35,0.007064112314149588,0.006049193853249579,0.006049193907529116,0.07777656614780426,0.04651334509253502,0.9168392419815063,0.9170613884925842,00:00
