epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,valid_EVS_score,time
0,0.09029608585243488,0.07390385025118026,0.07390385866165161,0.27185264229774475,0.24016521871089935,-0.01598680019378662,0.5780580043792725,00:00
1,0.06578025320174596,0.052022454197421394,0.05202246084809303,0.22808432579040527,0.19877095520496368,0.28482580184936523,0.5954487323760986,00:00
2,0.04767273722112133,0.03582442465004014,0.035824429243803024,0.1892734169960022,0.15775857865810394,0.507506787776947,0.6252566576004028,00:00
3,0.035039648493710426,0.025523112595447,0.025523114949464798,0.1597595512866974,0.12298455089330673,0.6491231918334961,0.6658434867858887,00:00
4,0.028197788405400097,0.021394968032836914,0.021394969895482063,0.14627020061016083,0.11444134265184402,0.705874502658844,0.7067782878875732,00:00
5,0.025088183621855213,0.01907573009561176,0.019075728952884674,0.13811491429805756,0.10959449410438538,0.7377580404281616,0.7405027151107788,00:00
6,0.021993566821926113,0.0165605179371278,0.016560517251491547,0.12868767976760864,0.10004349797964096,0.7723356485366821,0.7723360061645508,00:00
7,0.018880002423606282,0.014071078388237514,0.014071079902350903,0.1186215803027153,0.08760511130094528,0.8065590858459473,0.8066186904907227,00:00
8,0.01595414865044384,0.011744818073108884,0.011744818650186062,0.10837351530790329,0.0769338384270668,0.8385391235351562,0.8386529684066772,00:00
9,0.01319620157331114,0.009802835119282542,0.009802834130823612,0.09900926053524017,0.06956417858600616,0.8652363419532776,0.8653043508529663,00:00
10,0.010893468205414638,0.008528136036878714,0.00852813571691513,0.09234790503978729,0.064177006483078,0.8827601671218872,0.8828031420707703,00:00
11,0.009409282359359636,0.008159626480991855,0.008159625343978405,0.09033064544200897,0.06371475756168365,0.8878262639045715,0.8879282474517822,00:00
12,0.008914232437004973,0.008143584421075926,0.008143583312630653,0.09024180471897125,0.06438955664634705,0.8880468010902405,0.888049304485321,00:00
13,0.008728787062814028,0.008011524662649705,0.008011524565517902,0.08950711786746979,0.0634365901350975,0.8898622393608093,0.890180766582489,00:00
14,0.008551786427120931,0.007717859525622034,0.007717858999967575,0.08785134553909302,0.061340078711509705,0.8938993811607361,0.8939088582992554,00:00
15,0.008342518956498375,0.007792813646281423,0.007792813703417778,0.08827691525220871,0.061330243945121765,0.8928689956665039,0.8947583436965942,00:00
16,0.008307907092781681,0.007419608853346,0.007419608999043703,0.08613715320825577,0.058897148817777634,0.8979995250701904,0.8986520767211914,00:00
17,0.008021312956616043,0.0072406354857368705,0.007240634877234697,0.08509191870689392,0.05745450034737587,0.9004600048065186,0.9006569385528564,00:00
18,0.00783297508749153,0.007095395421689274,0.007095395587384701,0.08423417061567307,0.0564257837831974,0.9024566411972046,0.9024866223335266,00:00
19,0.007666912796125903,0.006960046803293053,0.006960047408938408,0.08342690020799637,0.05534167215228081,0.9043173789978027,0.9043627381324768,00:00
