epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,valid_EVS_score,time
0,0.41146236692683147,0.37165931283811277,0.37165915966033936,0.609638512134552,0.5167110562324524,-5.598474979400635,-4.628521919250488,00:00
1,0.4105370113881921,0.37081742040136684,0.3708173632621765,0.60894775390625,0.5161369442939758,-5.583528995513916,-4.615245819091797,00:00
2,0.4096223989815039,0.3699638866364659,0.3699638545513153,0.6082465648651123,0.5155560970306396,-5.568376541137695,-4.601834297180176,00:00
3,0.40869701392876573,0.3691132748916842,0.36911335587501526,0.6075469851493835,0.5149750113487244,-5.5532755851745605,-4.58841609954834,00:00
4,0.4077639256962494,0.3682429570432186,0.36824294924736023,0.6068302392959595,0.5143797993659973,-5.53782320022583,-4.574649333953857,00:00
5,0.4068101775945962,0.36736723930157267,0.3673672080039978,0.6061082482337952,0.5137832760810852,-5.522274971008301,-4.561001777648926,00:00
6,0.4058628635664743,0.3664694544639865,0.3664693236351013,0.605367124080658,0.5131716132164001,-5.50633430480957,-4.547088623046875,00:00
7,0.4048733443771156,0.36557989803505603,0.3655799329280853,0.6046320796012878,0.5125618577003479,-5.490543365478516,-4.533054351806641,00:00
8,0.4038948929747945,0.36466247722226874,0.3646624684333801,0.6038728952407837,0.5119320154190063,-5.474254608154297,-4.51864767074585,00:00
9,0.40286833359148333,0.36373748253333255,0.363737553358078,0.6031066179275513,0.5112962126731873,-5.457833766937256,-4.5040602684021,00:00
10,0.40185284199520976,0.36277630154724005,0.36277642846107483,0.6023092269897461,0.5106366872787476,-5.440769195556641,-4.489083766937256,00:00
11,0.4007958830901686,0.36179997280884957,0.36180004477500916,0.6014981865882874,0.5099661946296692,-5.423434257507324,-4.473876953125,00:00
12,0.3997043041472739,0.3607995198723549,0.360799640417099,0.6006659865379333,0.5092746019363403,-5.405673503875732,-4.458126068115234,00:00
13,0.3986051400809961,0.3597312059406118,0.3597310781478882,0.5997758507728577,0.5085396766662598,-5.386702060699463,-4.441492080688477,00:00
14,0.3974412811102212,0.35866382705530686,0.3586638271808624,0.5988854765892029,0.5078004598617554,-5.3677544593811035,-4.424776554107666,00:00
15,0.3962513907043339,0.3575769290756056,0.35757696628570557,0.5979773998260498,0.5070476531982422,-5.3484578132629395,-4.407783031463623,00:00
16,0.3950456512274087,0.3564512967972041,0.3564513027667999,0.5970354080200195,0.5062614679336548,-5.32847261428833,-4.3898024559021,00:00
17,0.39380334378211135,0.35528033814271354,0.35528039932250977,0.5960540175437927,0.505448579788208,-5.307683944702148,-4.371594429016113,00:00
18,0.39250422169668764,0.35408160860900995,0.35408157110214233,0.5950475335121155,0.5046118497848511,-5.28640079498291,-4.352753162384033,00:00
19,0.3911846758549172,0.35280648578130985,0.3528064787387848,0.5939751267433167,0.503718912601471,-5.263762950897217,-4.332474231719971,00:00
20,0.389779243985735,0.35153442523069467,0.3515344262123108,0.5929033756256104,0.5028288960456848,-5.241178035736084,-4.312497138977051,00:00
21,0.38836478080233017,0.3501960698876149,0.35019606351852417,0.5917736291885376,0.5018916726112366,-5.217418193817139,-4.2915120124816895,00:00
22,0.38687423027230416,0.3488194010167321,0.3488195538520813,0.5906094908714294,0.5009254813194275,-5.1929779052734375,-4.269829273223877,00:00
23,0.3853566153137089,0.34737435687505985,0.3473743796348572,0.5893847346305847,0.4999096691608429,-5.167320728302002,-4.2472124099731445,00:00
24,0.38376306057898635,0.34590860145478264,0.34590864181518555,0.5881399512290955,0.498873770236969,-5.141297340393066,-4.223904609680176,00:00
25,0.38212367044887874,0.3443524270439367,0.34435248374938965,0.5868155360221863,0.49778133630752563,-5.113668441772461,-4.199756145477295,00:00
26,0.3803970366428161,0.3427660740092996,0.342766135931015,0.5854623317718506,0.4966590702533722,-5.085505485534668,-4.174820423126221,00:00
27,0.37862763690764023,0.3411105509144006,0.341110497713089,0.5840466618537903,0.4954880177974701,-5.056110858917236,-4.148880958557129,00:00
28,0.37679351275386846,0.33937426318340674,0.33937421441078186,0.5825583338737488,0.4942551553249359,-5.0252838134765625,-4.121707439422607,00:00
29,0.37487494876352456,0.3376414818765559,0.3376413583755493,0.5810691714286804,0.4930204749107361,-4.994518756866455,-4.094494342803955,00:00
30,0.37295325627871134,0.33576776569531547,0.3357676863670349,0.5794546604156494,0.4916820228099823,-4.961254119873047,-4.065018177032471,00:00
31,0.37089293607198986,0.33389629362552664,0.3338963985443115,0.5778377056121826,0.49034231901168823,-4.928030490875244,-4.035588264465332,00:00
32,0.3688157633148725,0.3320010713762088,0.33200106024742126,0.5761953592300415,0.48897963762283325,-4.894380569458008,-4.005808353424072,00:00
33,0.36669523434666645,0.3299929890218068,0.32999300956726074,0.5744501948356628,0.487537145614624,-4.858729839324951,-3.97458553314209,00:00
34,0.3644821491647274,0.3279263727603768,0.3279263973236084,0.5726485848426819,0.48605042695999146,-4.8220391273498535,-3.9423036575317383,00:00
35,0.36220611041011846,0.32577417637369543,0.32577407360076904,0.5707662105560303,0.48449647426605225,-4.78382682800293,-3.9088525772094727,00:00
36,0.3598184198198743,0.323602344011813,0.3236023187637329,0.5688605308532715,0.48291507363319397,-4.745268821716309,-3.874499797821045,00:00
37,0.3574314670820993,0.3213018025077197,0.32130178809165955,0.5668348670005798,0.48124581575393677,-4.7044243812561035,-3.8388686180114746,00:00
38,0.354878408996464,0.31902711503764125,0.3190271258354187,0.5648248791694641,0.47957488894462585,-4.664040565490723,-3.802776336669922,00:00
39,0.3523410819254715,0.3166116563262998,0.316611647605896,0.562682569026947,0.4778115451335907,-4.621154308319092,-3.765470504760742,00:00
40,0.3497045874826221,0.3141512218812835,0.3141511380672455,0.5604918599128723,0.47600260376930237,-4.577471733093262,-3.7270994186401367,00:00
41,0.34698282680843506,0.3116740501050244,0.31167396903038025,0.5582776665687561,0.47416794300079346,-4.5334906578063965,-3.688159465789795,00:00
42,0.34420519594528226,0.3090945374961102,0.30909451842308044,0.5559626817703247,0.47224992513656616,-4.487695693969727,-3.647371292114258,00:00
43,0.3413797817562258,0.3064398237774081,0.3064397871494293,0.553570032119751,0.47028085589408875,-4.440563201904297,-3.6063694953918457,00:00
