epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,valid_EVS_score,time
0,0.5230164518669911,0.5627948668942694,0.5627947449684143,0.7501964569091797,0.6967400908470154,-5.475937366485596,0.10997521877288818,00:00
1,0.5172727131059599,0.5570516714142091,0.5570516586303711,0.7463589310646057,0.6933937668800354,-5.409852504730225,0.12253338098526001,00:00
2,0.5115946727287839,0.5512910840703993,0.5512911081314087,0.7424898147583008,0.6899102926254272,-5.343567371368408,0.13337045907974243,00:00
3,0.5059747160979812,0.5454070705967541,0.5454069375991821,0.7385167479515076,0.6863065958023071,-5.275859832763672,0.1440105438232422,00:00
4,0.5001008791895853,0.5392524079315875,0.5392524600028992,0.734338104724884,0.6825728416442871,-5.205041408538818,0.1560177206993103,00:00
5,0.49413236105234526,0.5329081178487648,0.532908022403717,0.7300055027008057,0.6786422729492188,-5.132038116455078,0.16745495796203613,00:00
6,0.4878311009656069,0.5263347413885964,0.5263347625732422,0.7254893183708191,0.674498438835144,-5.056400775909424,0.17857354879379272,00:00
7,0.4812538840553977,0.5192788809663443,0.5192788243293762,0.7206100225448608,0.6700775027275085,-4.975210666656494,0.19136494398117065,00:00
8,0.47419871582975703,0.5118103845509383,0.5118103623390198,0.7154092192649841,0.6653950810432434,-4.889272689819336,0.20534616708755493,00:00
9,0.4667365186680216,0.5040524912629261,0.504052460193634,0.7099665403366089,0.6603856682777405,-4.800003528594971,0.21819525957107544,00:00
10,0.4590518442297812,0.49560266361068556,0.4956025779247284,0.7039904594421387,0.654951810836792,-4.702773094177246,0.23318099975585938,00:00
11,0.45060904113651473,0.4863270496965961,0.48632705211639404,0.6973715424537659,0.648993730545044,-4.596042156219482,0.2505165934562683,00:00
12,0.44141835078049446,0.47639143325414113,0.4763914942741394,0.6902111768722534,0.6425095796585083,-4.481716156005859,0.26848286390304565,00:00
13,0.4314754345892015,0.46565364047240043,0.4656536877155304,0.6823882460594177,0.6354093551635742,-4.358159065246582,0.28763312101364136,00:00
14,0.4206281473834925,0.4538415260855515,0.45384156703948975,0.6736776232719421,0.6275307536125183,-4.222239971160889,0.3090580105781555,00:00
15,0.40901429049051014,0.44083587167273075,0.44083577394485474,0.6639546155929565,0.6187788844108582,-4.072586536407471,0.3332008123397827,00:00
16,0.39596368726955394,0.4266477575342302,0.426647812128067,0.653182864189148,0.6090462803840637,-3.9093289375305176,0.35895395278930664,00:00
17,0.382029549987911,0.4111219659613175,0.4111219644546509,0.6411879062652588,0.5980831980705261,-3.7306761741638184,0.3853279948234558,00:00
18,0.36642798418233197,0.3936780201251915,0.3936780095100403,0.6274376511573792,0.585649847984314,-3.5299534797668457,0.41669678688049316,00:00
19,0.34911569266992565,0.37453862471125765,0.3745386302471161,0.6119956374168396,0.5715498328208923,-3.3097214698791504,0.4491785764694214,00:00
20,0.3301448858914108,0.35284860962334835,0.3528486490249634,0.5940106511116028,0.5551771521568298,-3.0601396560668945,0.4864879250526428,00:00
21,0.3085690466993321,0.32739330278598955,0.3273933231830597,0.5721829533576965,0.5356531143188477,-2.7672319412231445,0.5343334674835205,00:00
22,0.28274665994847076,0.2982675880364922,0.2982676029205322,0.5461388230323792,0.5121654868125916,-2.4320898056030273,0.5862851142883301,00:00
23,0.2540179608638328,0.2645099571225105,0.2645099461078644,0.5143052935600281,0.48369792103767395,-2.0436487197875977,0.6485126614570618,00:00
24,0.22047632390802557,0.2260815822407004,0.22608157992362976,0.4754803776741028,0.4484194219112396,-1.6014633178710938,0.7123132944107056,00:00
25,0.18318984955837464,0.18288320821165263,0.18288320302963257,0.4276484549045563,0.4038165509700775,-1.1043908596038818,0.7719162702560425,00:00
26,0.14175358962274842,0.1364772275050268,0.13647721707820892,0.36942824721336365,0.34736400842666626,-0.5704089403152466,0.8165818452835083,00:00
27,0.09961042275050623,0.09083851084130243,0.09083850681781769,0.3013942837715149,0.27880072593688965,-0.04525578022003174,0.8307598829269409,00:00
28,0.06098349919863319,0.053004936530917875,0.05300493538379669,0.2302280068397522,0.202694371342659,0.3900855779647827,0.8063859343528748,00:00
29,0.03448971097197247,0.02999944259544206,0.029999442398548126,0.1732034683227539,0.13601844012737274,0.6548040509223938,0.7583441734313965,00:00
30,0.023829338398385556,0.02316494126833065,0.023164944723248482,0.1522003412246704,0.11335439234972,0.7334468364715576,0.734733521938324,00:00
31,0.025168983341416262,0.022848923331428333,0.02284892462193966,0.15115860104560852,0.11446816474199295,0.7370831966400146,0.7512222528457642,00:00
32,0.024765234159547077,0.0217751817473138,0.021775178611278534,0.1475641429424286,0.1118215024471283,0.7494385242462158,0.7571086883544922,00:00
33,0.01965652812610973,0.022097807832715703,0.022097809240221977,0.1486533135175705,0.10896863788366318,0.7457261085510254,0.7466383576393127,00:00
34,0.016807711101362276,0.02494823407597215,0.024948233738541603,0.15795010328292847,0.10940106213092804,0.712926983833313,0.7397295236587524,00:00
35,0.01600038059906065,0.027175581898099387,0.027175581082701683,0.1648501753807068,0.11199654638767242,0.6872974634170532,0.7536582350730896,00:00
36,0.01590015440891052,0.025922450193816424,0.02592245303094387,0.16100451350212097,0.11156608164310455,0.7017168998718262,0.7844164371490479,00:00
37,0.014442315645789731,0.022292049120140003,0.02229205146431923,0.14930522441864014,0.10577414929866791,0.7434910535812378,0.8131561279296875,00:00
38,0.012496685382245357,0.01796902116346706,0.01796901784837246,0.13404856622219086,0.09789034724235535,0.7932350635528564,0.8330123424530029,00:00
39,0.011988007123050653,0.015828026340912696,0.015828026458621025,0.12580949068069458,0.0944967120885849,0.8178709149360657,0.8354490399360657,00:00
40,0.012568649055879398,0.014683753035160738,0.014683753252029419,0.12117654085159302,0.0917070060968399,0.8310377597808838,0.8378900289535522,00:00
41,0.01210198134933265,0.014433657333157794,0.014433655887842178,0.12014015018939972,0.08901465684175491,0.8339155912399292,0.8404248356819153,00:00
42,0.01086146504090418,0.01590331511130419,0.01590331457555294,0.1261083483695984,0.08884703367948532,0.8170045614242554,0.831671416759491,00:00
43,0.010444970379945618,0.017438928727581328,0.01743892952799797,0.13205654919147491,0.0893499106168747,0.7993346452713013,0.8221880197525024,00:00
44,0.010013226153080422,0.014473728456062542,0.014473726972937584,0.12030680477619171,0.08252477645874023,0.8334544897079468,0.8449356555938721,00:00
45,0.009673363004939007,0.012919614069400643,0.012919614091515541,0.11366448551416397,0.07794728130102158,0.8513372540473938,0.8572121262550354,00:00
46,0.00975561787588684,0.012623045098411768,0.012623043730854988,0.11235231906175613,0.07579224556684494,0.8547497987747192,0.8636583685874939,00:00
47,0.009318350823289882,0.014182844275215585,0.014182843267917633,0.11909174174070358,0.07990904152393341,0.8368016481399536,0.8601546287536621,00:00
48,0.009076919039167334,0.015245435430555223,0.01524543296545744,0.12347240000963211,0.08158065378665924,0.8245746493339539,0.8531822562217712,00:00
49,0.009029244546502887,0.014356612428674658,0.014356614090502262,0.11981908977031708,0.07827407866716385,0.8348020911216736,0.8564422726631165,00:00
50,0.008568191897246547,0.01271528889054496,0.012715288437902927,0.11276208609342575,0.07367871701717377,0.8536883592605591,0.8647717237472534,00:00
51,0.008254887748733019,0.011563541057328071,0.011563541367650032,0.10753390938043594,0.0710708498954773,0.8669412732124329,0.8737510442733765,00:00
52,0.008286753752245433,0.011535035290055146,0.011535034514963627,0.1074012815952301,0.07048098742961884,0.8672692775726318,0.8755455017089844,00:00
53,0.0079980929538867,0.012207815812402007,0.012207815423607826,0.11048898100852966,0.07165379077196121,0.8595277667045593,0.873502790927887,00:00
54,0.007875605754741617,0.012274727151111733,0.0122747253626585,0.11079136282205582,0.07154187560081482,0.8587578535079956,0.8748071789741516,00:00
55,0.007679108724833918,0.010938648061704836,0.01093864906579256,0.10458800196647644,0.06732834130525589,0.8741317391395569,0.8819650411605835,00:00
56,0.007853769933232025,0.010057487327081862,0.010057487525045872,0.10028702765703201,0.06437870115041733,0.8842710256576538,0.8864502310752869,00:00
57,0.007800117913251688,0.010625967071778653,0.010625965893268585,0.1030823290348053,0.06551836431026459,0.8777296543121338,0.8825404047966003,00:00
58,0.007426703691021386,0.009969127630192125,0.009969130158424377,0.0998455360531807,0.0636613667011261,0.8852877616882324,0.8879685401916504,00:00
59,0.007705754883284725,0.009755768295632884,0.00975576788187027,0.09877128899097443,0.06310480833053589,0.8877428770065308,0.8901821970939636,00:00
60,0.0074498376717189296,0.010983869975574717,0.01098387036472559,0.10480395704507828,0.06771744042634964,0.8736113905906677,0.887904167175293,00:00
61,0.007453695717817118,0.01282563898034682,0.012825640849769115,0.11325034499168396,0.07244624942541122,0.8524186015129089,0.8785725831985474,00:00
62,0.007388152744138264,0.010476027992391715,0.01047602854669094,0.10235247015953064,0.0676550418138504,0.8794549703598022,0.8869950175285339,00:00
63,0.00712376775317312,0.009569526038284915,0.009569525718688965,0.09782395511865616,0.06325672566890717,0.8898859024047852,0.8915514945983887,00:00
64,0.007390427635532283,0.00880782552169046,0.008807825855910778,0.0938500165939331,0.059343062341213226,0.898650586605072,0.8988164663314819,00:00
65,0.007275009063041879,0.010807613721984138,0.010807614773511887,0.10395967960357666,0.06682559847831726,0.8756394982337952,0.8882394433021545,00:00
66,0.007512752045976355,0.011010598424110136,0.01101059839129448,0.10493139922618866,0.06954077631235123,0.8733038306236267,0.8960513472557068,00:00
67,0.006753312319344201,0.008815308815215748,0.008815309032797813,0.09388987720012665,0.06127842515707016,0.8985644578933716,0.9012567400932312,00:00
68,0.006949737408636156,0.012704958088413503,0.012704956345260143,0.11271626502275467,0.07040557265281677,0.853807270526886,0.8710665106773376,00:00
69,0.006946171736578877,0.009047705110851626,0.009047704748809338,0.0951194241642952,0.06041911244392395,0.8958903551101685,0.900808572769165,00:00
70,0.006870067788277189,0.008493586364535708,0.00849358644336462,0.0921606570482254,0.05885094776749611,0.9022664427757263,0.9046575427055359,00:00
71,0.006527008355470875,0.010564814304218855,0.010564814321696758,0.10278528183698654,0.0654601901769638,0.878433346748352,0.8891578316688538,00:00
72,0.0063996637812896665,0.008570486629022944,0.00857048761099577,0.09257692843675613,0.05896933376789093,0.9013815522193909,0.9037031531333923,00:00
